DOI,Title,Link,Year
10.1109/ISQED65160.2025.11014305,ML-Based Real-Time URL Inspection with Hardware Acceleration for Enhanced Web Security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007547493&doi=10.1109%2FISQED65160.2025.11014305&partnerID=40&md5=1863299d3e5d4500d42afaa4865c405b,2025
10.1109/ICCIT63348.2025.10989381,A New Database Integrity Protection Approach Against SQL Injection Attacks (SQLIAs),https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007547160&doi=10.1109%2FICCIT63348.2025.10989381&partnerID=40&md5=2a76275389e807478c37725671de2aa6,2025
10.1109/ICCC64928.2025.10999125,Deep Learning for Cybersecurity: A Review on Network Threat Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007537660&doi=10.1109%2FICCC64928.2025.10999125&partnerID=40&md5=92c21071356f6f11accff8fe4ebdb788,2025
10.1109/ICICCS65191.2025.10985389,Next-Gen Malware Detection using AI AI-Powered Malware Threat Detection Automated Malware Classification Through Machine Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007534515&doi=10.1109%2FICICCS65191.2025.10985389&partnerID=40&md5=38719f231260020a4657725d9c2d41dd,2025
10.1109/ICCIT63348.2025.10989427,Accurate and Flexible Malware Detection in Cloud Environments with a Z-Score Based CSOM Model,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007528698&doi=10.1109%2FICCIT63348.2025.10989427&partnerID=40&md5=7e5ccd93c8bdab352131fe3a646efa55,2025
10.1109/ICICCS65191.2025.10985096,Spam Email Detection using K-Nearest Neighbors: An Enhanced Approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007526029&doi=10.1109%2FICICCS65191.2025.10985096&partnerID=40&md5=c8abd50ca8f6bdbdf3550088853e7001,2025
10.1080/23335777.2025.2510423,Enhancing trust and privacy in cybersecurity: a transparent malware detection model with quality explanation metrics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007523737&doi=10.1080%2F23335777.2025.2510423&partnerID=40&md5=60d3fc024e1f17d5eced0dcb863e5455,2025
10.1109/ISQED65160.2025.11014459,i-Know what you Do: Privacy Evaluation of Apple Smartphones with Remote Acoustic Side-Channels,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007523630&doi=10.1109%2FISQED65160.2025.11014459&partnerID=40&md5=2c430c70f6f60055e25c234b6e75c26d,2025
10.1109/ICICCS65191.2025.10984942,Network Intruder Detection and Cyber Attack Prediction System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007520294&doi=10.1109%2FICICCS65191.2025.10984942&partnerID=40&md5=b82f64d3963772645539f871d3560fe3,2025
10.1109/ICICCS65191.2025.10984685,Invisible Shield: Real-Time Industrial Threats Detection for IoT-based Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007518343&doi=10.1109%2FICICCS65191.2025.10984685&partnerID=40&md5=4833ca166e928ca570183e3abe676454,2025
10.1007/978-3-031-90921-4_76,Machine Learning Techniques in Cloud Based Intrusion Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007497852&doi=10.1007%2F978-3-031-90921-4_76&partnerID=40&md5=c45c8de334703208d16b448169aebbbd,2025
10.1109/ICICT64420.2025.11004929,TWIRL: A Steady Device to Detect the Malicious Fragment using Various Machine Learning Approaches,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007443045&doi=10.1109%2FICICT64420.2025.11004929&partnerID=40&md5=088502778c33c9e3b4abbf0d4f0f1562,2025
10.1109/IATMSI64286.2025.10985456,Design and Development of A Novel CNN-BiLSTM Hybrid Deep Learning Model for Cyber Attacks Detection in an IoHT Environment,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007435393&doi=10.1109%2FIATMSI64286.2025.10985456&partnerID=40&md5=b2c1553646e459042cf1b0432f6aec94,2025
10.1109/IATMSI64286.2025.10984867,Neural Network Framework based Malware Classification in Cybersecurity: A Hybrid Approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007431824&doi=10.1109%2FIATMSI64286.2025.10984867&partnerID=40&md5=6802ab43e523a02e73d0e0bf9347fc55,2025
10.13164/re.2025.0303,Comparative Analysis of Input Image Characteristics in Convolutional Neural Network-based Signature Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007430035&doi=10.13164%2Fre.2025.0303&partnerID=40&md5=5892f5f7c92e82a8e74ab6d366affc0f,2025
10.1109/IATMSI64286.2025.10984601,Machine Learning for Mobile Defense: Detecting SMS Malware and Riskware on Android,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007429403&doi=10.1109%2FIATMSI64286.2025.10984601&partnerID=40&md5=8b76222d71b81c671e669281a316fd04,2025
10.1109/ICICT64420.2025.11004742,Evolution of Application Security based on OWASP Top 10 and CWE/SANS Top 25 with Predictions for the 2025 OWASP Top 10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007416900&doi=10.1109%2FICICT64420.2025.11004742&partnerID=40&md5=3825aea9f98036cda1684e4b3a3d0998,2025
10.1109/JIOT.2025.3576206,"A Data-Driven Study of IoT Malware Classification Models: Insights Into Temporal, Architectural, and Spatial Inconsistency Challenges",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007355599&doi=10.1109%2FJIOT.2025.3576206&partnerID=40&md5=697dda29af1df2abe2b0247b37453d08,2025
10.1109/JIOT.2025.3574724,XLM4Detector: Multistage Deobfuscation and Semantic-Driven Excel 4.0 Macro Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007335693&doi=10.1109%2FJIOT.2025.3574724&partnerID=40&md5=5b7ccf2a16124d61ef5a5d4f744a0df4,2025
10.1109/SANER64311.2025.00093,MultiMal: Multimodal Fusion Combining Graph and Entropy Features for Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007309015&doi=10.1109%2FSANER64311.2025.00093&partnerID=40&md5=9e9a48f1e100893cd35e0a117e8576f4,2025
10.1109/ACCESS.2025.3576733,Enhancing the Sustainability of Machine Learning-Based Malware Detection Techniques for Android Applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007308114&doi=10.1109%2FACCESS.2025.3576733&partnerID=40&md5=594c1e302f65cbc938adc0b3e29e07be,2025
10.1109/SaTML64287.2025.00031,SEA: Shareable and Explainable Attribution for Query-Based Black-Box Attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007306707&doi=10.1109%2FSaTML64287.2025.00031&partnerID=40&md5=5f1496fae9e64bbeb6cf9b964eb622ff,2025
10.1109/SANER64311.2025.00052,BinEGA: Enhancing DNN-based Binary Code Similarity Detection through Efficient Graph Alignment,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007291693&doi=10.1109%2FSANER64311.2025.00052&partnerID=40&md5=0e85aa05d7309a0b0e71b3ecfb529878,2025
10.1109/ESCI63694.2025.10988310,Building AI-Driven Frameworks for Real-Time Threat Detection and Mitigation in IoT Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007285999&doi=10.1109%2FESCI63694.2025.10988310&partnerID=40&md5=e0a80a228d226b3d5953dd5e57b9eaf5,2025
10.1109/ICCAE64891.2025.10980509,A Hybrid GAN and GCN Model for Intrusion Detection in Heterogenous IoT Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007285188&doi=10.1109%2FICCAE64891.2025.10980509&partnerID=40&md5=a62e932fafe0cee088ddc6d85c96f6c0,2025
10.1109/ESCI63694.2025.10988067,Decoding Digital Intruders: Machine Learning Strategies for Botnet Identification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007284597&doi=10.1109%2FESCI63694.2025.10988067&partnerID=40&md5=d3fe3000e3f6d057f7824530537a6980,2025
10.1109/ISNIB64820.2025.10983357,Network Intrusion Detection System Using an Evolved Gene Regulatory Network,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007283370&doi=10.1109%2FISNIB64820.2025.10983357&partnerID=40&md5=6efce7abe1801a8e961d23694dce8ba4,2025
10.4018/979-8-3373-0832-6.ch011,Detection and Analysis of AI-Generated Malicious Content,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007274752&doi=10.4018%2F979-8-3373-0832-6.ch011&partnerID=40&md5=f81232661956220a6586d64a6949b947,2025
10.4018/979-8-3373-0832-6.ch015,Cybersecurity in Smart Cities Generative AI as Threat and Solution,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007265969&doi=10.4018%2F979-8-3373-0832-6.ch015&partnerID=40&md5=648385a13557f04c6cf9e8b0c8fa68d4,2025
10.4018/979-8-3373-0832-6.ch022,Building Resilience Against Cybersecurity Risks of Generative AI,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007261432&doi=10.4018%2F979-8-3373-0832-6.ch022&partnerID=40&md5=6da20612b1c466d5c5b30b4bc569c9f9,2025
10.1007/978-3-031-89360-5_7,A Comprehensive Survey on Basic Safety Message Attacks and Their Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007227590&doi=10.1007%2F978-3-031-89360-5_7&partnerID=40&md5=50c3835572799dbc6fefdc0bd0fa576f,2025
10.1007/978-3-031-89360-5_16,Evaluating and Extending Techniques for Fine-Grained Text-Topic Prediction for Digital Forensic Data,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007227493&doi=10.1007%2F978-3-031-89360-5_16&partnerID=40&md5=8a4b9f5861b65f321b1c6c8a17fd6e7c,2025
10.1007/978-3-031-89360-5_9,AnGSL: Graph-Based Android Malware Detection Method,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007226964&doi=10.1007%2F978-3-031-89360-5_9&partnerID=40&md5=06b9a475fbaab7a22f830492c5c73aec,2025
10.1007/978-3-031-89360-5_5,ThreatResponder: Dynamic Markov-Based Defense Mechanism for Real-Time Cyber Threats,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007226878&doi=10.1007%2F978-3-031-89360-5_5&partnerID=40&md5=11db75b1d8a4deef7e37a27f9643a012,2025
10.1016/j.procs.2025.04.397,A Hybrid Deep Learning Malware Detection Model with the Fusion of VGG-16 and ResNet-50 Architectures,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007160244&doi=10.1016%2Fj.procs.2025.04.397&partnerID=40&md5=02230f8c26df617bcb2722df5e2ff88c,2025
10.1007/978-3-031-82031-1_12,Image-Based Android Malware Detection Using Deep Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006982697&doi=10.1007%2F978-3-031-82031-1_12&partnerID=40&md5=62ff48acbb035db24811537bffd95062,2025
10.1007/978-3-031-89363-6_4,CTIMiner: Cyber Threat Intelligence Mining Using Adaptive Multi-task Adversarial Active Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006935106&doi=10.1007%2F978-3-031-89363-6_4&partnerID=40&md5=8e4b9cb496290b0fbfbb60511ed2da3b,2025
10.1109/ACCESS.2025.3573942,I-MCM: IoT Malware Counter Measures for Cross-Architecture IoT Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006905527&doi=10.1109%2FACCESS.2025.3573942&partnerID=40&md5=2477444246957cc9d81fc0e7168dc7bf,2025
10.1007/978-981-96-3247-3_45,IoT Network Analysis for Malware Detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006897685&doi=10.1007%2F978-981-96-3247-3_45&partnerID=40&md5=bac785c05208c41ca1a4f8e48c433938,2025
10.1007/978-981-96-4245-8_10,Encrypted Malware Traffic Detection via Multi-view Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006802140&doi=10.1007%2F978-981-96-4245-8_10&partnerID=40&md5=98d61b4bd4f31a87d67c1fb6e378bd8b,2025
10.4018/979-8-3373-0583-7.ch011,Deep Learning for Cyber Threat Analysis in Robotic Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006632896&doi=10.4018%2F979-8-3373-0583-7.ch011&partnerID=40&md5=aec483dfca9e3bae1dd34fb62b975b64,2025
10.1016/j.procs.2025.04.095,Crime Prediction based on Classification Approaches,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006622178&doi=10.1016%2Fj.procs.2025.04.095&partnerID=40&md5=5b61d3fb93ab3e369563e5eb3607ff33,2025
10.1109/ICCI64209.2025.10987272,"Optimizing Malware Detection with Random Forest, XGBoost, LightGBM, and LLM-Reporting",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006612103&doi=10.1109%2FICCI64209.2025.10987272&partnerID=40&md5=0c2a1a831be93fd53959b76fc2545c1b,2025
10.1109/TCSVT.2025.3570481,Image Inpainting Detection via Dual Guidance of Uncertainty and Precise Boundary Information,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006589045&doi=10.1109%2FTCSVT.2025.3570481&partnerID=40&md5=6480a56248f09fd9f8acde4e1d70dc77,2025
10.1109/ICCE63647.2025.10929917,A Study on Transfer Learning TinyML-Based Intrusion Detection Framework on IoT Devices,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006584802&doi=10.1109%2FICCE63647.2025.10929917&partnerID=40&md5=e6d2aec703fce8de06af3a591fd0aa9b,2025
10.1016/j.procs.2025.03.320,A Robust Machine Learning-Based Mechanism for Detection and Analysis of Malware Attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006583149&doi=10.1016%2Fj.procs.2025.03.320&partnerID=40&md5=36f581e70b5d44019d248d2eb69d8bbe,2025
10.1109/DICCT64131.2025.10986671,Hybrid Analysis of Agent-Tesla: A Prominent Malware as a Service,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006542953&doi=10.1109%2FDICCT64131.2025.10986671&partnerID=40&md5=21a4f637e2c8d8f50663899acb4474c8,2025
10.1109/ICNC64010.2025.10993615,Graph Density Mutation Study to Improve Cyber-Physical Systems Intrusion Detection with Heterogeneous GNN and Express Edges,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006535521&doi=10.1109%2FICNC64010.2025.10993615&partnerID=40&md5=8bc51ca23b59b3c23a563bff677f6ab5,2025
10.1109/ICCE63647.2025.10929863,A Malware Detection and Classification System Based on Lightweight CNN Model,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006534392&doi=10.1109%2FICCE63647.2025.10929863&partnerID=40&md5=d15f3e9aac6291db070534ce0d3fb528,2025
10.1109/JESTPE.2025.3574175,Securing DC Microgrids Against Cyber-Attacks: Hybrid Physics-Informed Neural Network Control Strategy with Real-Time Implementation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006529362&doi=10.1109%2FJESTPE.2025.3574175&partnerID=40&md5=b75ecd34f3a425f408be8852f849a0b9,2025
10.4018/979-8-3373-0583-7.ch002,AI and Blockchain for Enhanced Cybersecurity in Industrial Robotics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006524087&doi=10.4018%2F979-8-3373-0583-7.ch002&partnerID=40&md5=a36a6fe1aebba33cb872844bcb9d14c1,2025
10.1109/ICNC64010.2025.10993834,Adversarial Threats and Defense Mechanisms in Machine Learning-Based SQL Injection Detection: A Security Analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006521379&doi=10.1109%2FICNC64010.2025.10993834&partnerID=40&md5=fcd51994f331e2de46f9608ae810b891,2025
10.1109/ICNC64010.2025.10993676,Malware Packet Detections via CNN Ensembles and Optimum Feature Selection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006521346&doi=10.1109%2FICNC64010.2025.10993676&partnerID=40&md5=36f20ed42ee77fc02c797b52676f03c1,2025
10.1109/BigComp64353.2025.00051,Advancing Android Malware Detection with Deep Learning & LLMs in Big Data Ecosystem: A Forward Vision,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006511761&doi=10.1109%2FBigComp64353.2025.00051&partnerID=40&md5=dcbe07e911d8be4ecaa35fb4a65e008d,2025
10.1016/j.procs.2025.04.067,Research on intelligent detection of network attack based on XGBoost,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006510019&doi=10.1016%2Fj.procs.2025.04.067&partnerID=40&md5=7248a3f1ea35c178bdf65b0548e47f5e,2025
10.1109/ICCI64209.2025.10987292,Malware Detection and Analysis Using Deep Learning Through Fully Connected Neural Network (FCNN),https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006503628&doi=10.1109%2FICCI64209.2025.10987292&partnerID=40&md5=5ef37d2ba3c5ed199409df2fb8239b19,2025
10.1109/AIDE64228.2025.10987360,Enhancing Web Security For Threat Detection Through Convolutional Neural Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006502667&doi=10.1109%2FAIDE64228.2025.10987360&partnerID=40&md5=2c2e79448b90b89683b0a5e936f652ae,2025
10.1109/TCE.2025.3571817,Application Level Trust Authority (APPLETA) for Resource-Constrained Edge Devices in IoT and 6G,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006475330&doi=10.1109%2FTCE.2025.3571817&partnerID=40&md5=382e26d6d72cc53affba5ae4b5ed66b8,2025
10.1109/ICDT63985.2025.10986661,Deep Learning-Based Malware Analysis to Strengthen an Antivirus System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006455929&doi=10.1109%2FICDT63985.2025.10986661&partnerID=40&md5=d1069df78aa8057abe6325473db58eab,2025
10.1109/ICDT63985.2025.10986658,Grooming a Thorough Analysis of Cyber-Attacks and Cyber Security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006455365&doi=10.1109%2FICDT63985.2025.10986658&partnerID=40&md5=ecba8b0b68e5f8d5134800aeba32c43c,2025
10.1109/ICDT63985.2025.10986530,An Overview of DeepFake Video Detection and Mitigation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006440423&doi=10.1109%2FICDT63985.2025.10986530&partnerID=40&md5=687db1faedc7c1e2376e1988c6a06d31,2025
10.1109/ICDT63985.2025.10986466,Enhancing Business Safety and Security Through Next Gen Fraud by Generating OTP,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006415473&doi=10.1109%2FICDT63985.2025.10986466&partnerID=40&md5=eb4774ead74f44a6d58a3740e8423715,2025
10.1109/ICDT63985.2025.10986611,Malware-BERT: Enhancing Evasive Malware Detection with Multi-Head BERT Attention with Hybrid BERT models,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006411614&doi=10.1109%2FICDT63985.2025.10986611&partnerID=40&md5=515607ccbceb51548897cc81d329c300,2025
10.1109/ITOEC63606.2025.10969063,Fusing multi-model features for malware classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005830446&doi=10.1109%2FITOEC63606.2025.10969063&partnerID=40&md5=0fdf1a76ebf7d583f4dd862a95cac816,2025
10.1109/ICOIN63865.2025.10992797,Combination of General-Purpose and Attack-Specific Detectors against Adversarial Malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005720375&doi=10.1109%2FICOIN63865.2025.10992797&partnerID=40&md5=7bb8821b3b5b4cbc17ae9f3744f38923,2025
10.1109/ICSC64553.2025.10968099,Intelligent Malware Detection Using Sentence Transformer and Hybrid Deep Learning Architecture,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005718802&doi=10.1109%2FICSC64553.2025.10968099&partnerID=40&md5=fb863bc7ec8896f3336b4381558d2ee6,2025
10.1109/ICSC64553.2025.10968674,RADAR: Robust Anomaly Detection and Recognition for IoT Botnet Attacks Using Hyper-Dimensional Models,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005717536&doi=10.1109%2FICSC64553.2025.10968674&partnerID=40&md5=98c3e5327f7ef42947c96d193d79c18b,2025
10.1109/ICSC64553.2025.10967816,Evaluating Machine Learning Algorithms with Feature Selection for Cybersecurity: A Case Study on Pegasus Spyware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005708256&doi=10.1109%2FICSC64553.2025.10967816&partnerID=40&md5=170beb2fe9dc515d5e31fb72b99acb1a,2025
