Title,DOI,Link
A malware detection model based on a negative selection algorithm with penalty factor,10.1007/s11432-010-4123-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84255190735&doi=10.1007%2Fs11432-010-4123-5&partnerID=40&md5=edddeff807184ace1fcaedd185838e7d
Malware Analysis Reverse Engineering (MARE) methodology & Malware Defense (M.D.) timeline,10.1145/1940941.1940944,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952528606&doi=10.1145%2F1940941.1940944&partnerID=40&md5=cc954da52b35c0189c061aaeaa3e9fbe
Malware obfuscation techniques: A brief survey,10.1109/BWCCA.2010.85,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952099736&doi=10.1109%2FBWCCA.2010.85&partnerID=40&md5=3ef213fc2efa61af35b758e5d726d132
A biologically-modeled intrusion detection system for mobile networks,10.1109/BWCCA.2010.113,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952077705&doi=10.1109%2FBWCCA.2010.113&partnerID=40&md5=33ae94ba5332c7f770f15d9e86e816ec
"Proceedings - 2nd Vaagdevi International Conference on Information Technology for Real World Problems, VCON 2010",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951758489&partnerID=40&md5=e330bdbc9602219372770158beb11b31
Automated static code analysis for classifying android applications using machine learning,10.1109/CIS.2010.77,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951646815&doi=10.1109%2FCIS.2010.77&partnerID=40&md5=a0c9edbe0c35750890b65b8ce20f3aa9
Intrusion detection in honeynets by compression and hashing,10.1109/ATNAC.2010.5680264,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251570292&doi=10.1109%2FATNAC.2010.5680264&partnerID=40&md5=ee0ca39f7a7ad59cc91cae556ce91a86
A discovery of sequential attack patterns of malware in botnets,10.1109/ICSMC.2010.5641914,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751499325&doi=10.1109%2FICSMC.2010.5641914&partnerID=40&md5=8bfc9775b44a8c7519f1f5741dfcd25f
Header information in malware families and impact on automated classifiers,10.1109/MALWARE.2010.5665799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651398640&doi=10.1109%2FMALWARE.2010.5665799&partnerID=40&md5=7dcd60d933462d9d9322f704107a6c7f
Detecting malware variants via function-call graph similarity,10.1109/MALWARE.2010.5665787,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651389253&doi=10.1109%2FMALWARE.2010.5665787&partnerID=40&md5=dacdcab13fc608652e0b41dd877c3927
Architecture for automation of malware analysis,10.1109/MALWARE.2010.5665786,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651384664&doi=10.1109%2FMALWARE.2010.5665786&partnerID=40&md5=7abb524761e1ca397a9e274d60f57e81
Artificial neural network for decision of software maliciousness,10.1109/ICICISYS.2010.5658423,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651289580&doi=10.1109%2FICICISYS.2010.5658423&partnerID=40&md5=ba9543091400845a01e8eacb627d1231
Evading virus detection using code obfuscation,10.1007/978-3-642-17569-5_39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651096093&doi=10.1007%2F978-3-642-17569-5_39&partnerID=40&md5=00d6559aaafae99edd3c182691347c10
Reverse engineering self-modifying code: Unpacker extraction,10.1109/WCRE.2010.22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650642358&doi=10.1109%2FWCRE.2010.22&partnerID=40&md5=9edf9b70a5268e3fa853b0947b3bca7f
An empirical study of spam: Analyzing spam sending systems and malicious web servers,10.1109/SAINT.2010.20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649308878&doi=10.1109%2FSAINT.2010.20&partnerID=40&md5=607f3cc5859fa474a0768a2bae521498
Malware type recognition and cyber situational awareness,10.1109/SocialCom.2010.139,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649265912&doi=10.1109%2FSocialCom.2010.139&partnerID=40&md5=a447de049d4ce565abd4f5e2b8176f63
Clustering client honeypot data to support malware analysis,10.1007/978-3-642-15384-6_59,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649263784&doi=10.1007%2F978-3-642-15384-6_59&partnerID=40&md5=9bf413a8beea65c8cb11273a777c22c3
Concordia: A Google for malware,10.1145/1852666.1852700,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349264254&doi=10.1145%2F1852666.1852700&partnerID=40&md5=462de072a11410b165abcf66d7e5b25b
Malware detection on mobile devices using distributed machine learning,10.1109/ICPR.2010.1057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149476513&doi=10.1109%2FICPR.2010.1057&partnerID=40&md5=f4d73dafdf079244dafa452d670c8634
Modelling metamorphism by abstract interpretation,10.1007/978-3-642-15769-1_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149235458&doi=10.1007%2F978-3-642-15769-1_14&partnerID=40&md5=2ae721979a185265e1be032fe34455c2
Mobile Botnet detection using network forensics,10.1007/978-3-642-15877-3_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049364023&doi=10.1007%2F978-3-642-15877-3_7&partnerID=40&md5=36d12ae4f7f68180e137951babba746c
An incremental associative classification algorithm used for malware detection,10.1109/ICFCC.2010.5497329,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049343157&doi=10.1109%2FICFCC.2010.5497329&partnerID=40&md5=7e6b8396ed4101f6eb9478a22aa7ce19
Machine learning in adversarial environments,10.1007/s10994-010-5207-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049528115&doi=10.1007%2Fs10994-010-5207-6&partnerID=40&md5=0529f9867981f2d94aa4f48460006839
Immunity-based model for malicious code detection,10.1007/978-3-642-14922-1_49,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958484003&doi=10.1007%2F978-3-642-14922-1_49&partnerID=40&md5=12287cc88f7551ed078e0ae3c08aa143
Exploiting diverse observation perspectives to get insights on the malware landscape,10.1109/DSN.2010.5544291,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956587594&doi=10.1109%2FDSN.2010.5544291&partnerID=40&md5=b93f9551f039480c300e05e7f16d2a02
Automatic malware categorization using cluster ensemble,10.1145/1835804.1835820,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956221197&doi=10.1145%2F1835804.1835820&partnerID=40&md5=0e8415886e6d17273da20f953f77303a
Uncovering social spammers: Social honeypots + machine learning,10.1145/1835449.1835522,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956044597&doi=10.1145%2F1835449.1835522&partnerID=40&md5=6bbb1d1d2e1b98b38ecadbbdd680d0ef
Malware detection based on dependency graph using hybrid genetic algorithm,10.1145/1830483.1830703,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955854581&doi=10.1145%2F1830483.1830703&partnerID=40&md5=b6ead7b999eb88b08cfe1df7eaeb3e14
Malware detection on mobile devices,10.1109/MDM.2010.28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955205556&doi=10.1109%2FMDM.2010.28&partnerID=40&md5=25304211b7d08a00a9e4e748515b98ed
A multidisciplinary approach for online detection of X86 malicious executables,10.1109/CNSR.2010.16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955187551&doi=10.1109%2FCNSR.2010.16&partnerID=40&md5=53501b08262e3530ba3f2b37ab9daf64
A framework for malware detection using combination technique and signature generation,10.1109/ICCRD.2010.25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955181024&doi=10.1109%2FICCRD.2010.25&partnerID=40&md5=8aeff09017f1757b33c2226b19166b2f
"Towards early warning systems - Challenges, technologies and architecture",10.1007/978-3-642-14379-3_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955040319&doi=10.1007%2F978-3-642-14379-3_13&partnerID=40&md5=78f4abdb07e45f66b7342b9de1e00477
Towards proximity pattern mining in large graphs,10.1145/1807167.1807261,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954693818&doi=10.1145%2F1807167.1807261&partnerID=40&md5=a0f247834be33740c4052d17fa9c03d4
Statistical detection of malicious PE-executables for fast offline analysis,10.1007/978-3-642-13241-4_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954654066&doi=10.1007%2F978-3-642-13241-4_10&partnerID=40&md5=921f9caf7dba07ef205bc7defacd20f8
Malware variants identification based on byte frequency,10.1109/NSWCTC.2010.145,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954416847&doi=10.1109%2FNSWCTC.2010.145&partnerID=40&md5=e38c794fab1817622aa3b8f622cf93c8
WiSec'10 - Proceedings of the 3rd ACM Conference on Wireless Network Security,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952496317&partnerID=40&md5=3fbd9938f7048fcbb94be4f58e51c125
CIMDS: Adapting postprocessing techniques of associative classification for malware detection,10.1109/TSMCC.2009.2037978,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951206726&doi=10.1109%2FTSMCC.2009.2037978&partnerID=40&md5=dd120450ee4548e750484ca46ac736ec
Lightweight modeling of Java virtual machine security constraints,10.1007/978-3-642-11811-1_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950829427&doi=10.1007%2F978-3-642-11811-1_12&partnerID=40&md5=dee98bbb34d2e2ba29d6731555af237f
"Engineering Secure Software and Systems - Second International Symposium, ESSoS 2010, Proceedings",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949508853&partnerID=40&md5=285b22555e5c884180b1b30ba1fc7b5c
Idea: Opcode-sequence-based malware detection,10.1007/978-3-642-11747-3_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949503891&doi=10.1007%2F978-3-642-11747-3_3&partnerID=40&md5=589fb07f7832ee4e55ddded98ba048d8
Neural network and artificial immune systems for malware and network intrusion detection,10.1007/978-3-642-05179-1_23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049104498&doi=10.1007%2F978-3-642-05179-1_23&partnerID=40&md5=2430d49c10844622fd3c98673df664fa
"Proceedings of the Symposium on Network and Distributed System Security, NDSS 2010",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180626514&partnerID=40&md5=5723cca40f94a319c11ee71677cb23bd
Behavioral clustering of HTTP-based malware and signature generation using malicious network traces,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076751448&partnerID=40&md5=8dde6daca7cbdda3b0bfbff0e99bdf9c
Binary Code Extraction and Interface Identification for Security Applications,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025141365&partnerID=40&md5=6cf0a60c94b39f666d11d53ca10a89a3
Malware forensics: Discovery of the intent of deception,10.15394/jdfsl.2010.1082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867732995&doi=10.15394%2Fjdfsl.2010.1082&partnerID=40&md5=3db1e99b9adcd0dc4e2f84861bf84878
Collaborative defence as a pervasive service: Architectural insights and validation methodologies of a trial deployment,10.1504/IJSNET.2010.034616,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960553499&doi=10.1504%2FIJSNET.2010.034616&partnerID=40&md5=6e27e2444ae3dbbcb7ef288224af9afa
Keystroke-dynamics authentication against synthetic forgeries,10.4108/icst.collaboratecom.2010.16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957814482&doi=10.4108%2Ficst.collaboratecom.2010.16&partnerID=40&md5=2662575ecdf6c52a824e1a48aa6106ee
Fuzzy neural network for malware detect,10.1109/ISDEA.2010.314,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955777626&doi=10.1109%2FISDEA.2010.314&partnerID=40&md5=7b81fa3efcebbe12738eba234401d199
Analysis of abnormity return in subprogram from malicious executables,10.1109/ISDEA.2010.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955756668&doi=10.1109%2FISDEA.2010.1&partnerID=40&md5=4e62579ba9b2dc896381aa266dfd429b
Node behavior based fast malware detection for enterprise networks,10.1109/GLOCOM.2010.5684003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551645370&doi=10.1109%2FGLOCOM.2010.5684003&partnerID=40&md5=e34672a5a26882797d779742c84c6575
AntiBot: Clustering common semantic patterns for bot detection,10.1109/COMPSAC.2010.33,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751684198&doi=10.1109%2FCOMPSAC.2010.33&partnerID=40&md5=8ad733e934db7459246a29d7700ec15a
On challenges in evaluating malware clustering,10.1007/978-3-642-15512-3_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249253017&doi=10.1007%2F978-3-642-15512-3_13&partnerID=40&md5=66c53bf4ab3ab6160b7d8c87527eb9d6
Using IRP for malware detection,10.1007/978-3-642-15512-3_39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249249258&doi=10.1007%2F978-3-642-15512-3_39&partnerID=40&md5=5760f0b50cf983ef9adcbc8b5071a082
From the design of a generic metamorphic engine to a black-box classification of antivirus detection techniques,10.1007/s11416-009-0136-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955171223&doi=10.1007%2Fs11416-009-0136-2&partnerID=40&md5=706e98101dce7272bfb1eec5d654f9ea
TrojanURLDetector: A statistical analysis based trojan detection mechanism,10.3923/itj.2010.1124.1132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954521489&doi=10.3923%2Fitj.2010.1124.1132&partnerID=40&md5=d733c1bbd098fd91b31265672bbe2f85
Fine-grain feature extraction from malware's scan behavior based on spectrum analysis,10.1587/transinf.E93.D.1106,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951825497&doi=10.1587%2Ftransinf.E93.D.1106&partnerID=40&md5=8b989087c09a8b484a37d8d4ca21e9cf
Drive-by-downloads,10.1109/HICSS.2010.160,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951761794&doi=10.1109%2FHICSS.2010.160&partnerID=40&md5=8a6bdc178624daa4a53faa43a538f90c
Fuzzy reasoning model for analysis of program maliciousness,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649206000&partnerID=40&md5=b62729886e471933858ec1fd5ac515f8
Are evolutionary rule learning algorithms appropriate for malware detection?,10.1145/1569901.1570233,https://www.scopus.com/inward/record.uri?eid=2-s2.0-72749091289&doi=10.1145%2F1569901.1570233&partnerID=40&md5=9c58a24ad38797ed04665fe807b20a2a
An improved clustering validity index for determining the number of malware clusters,10.1109/ICASID.2009.5277000,https://www.scopus.com/inward/record.uri?eid=2-s2.0-72549090113&doi=10.1109%2FICASID.2009.5277000&partnerID=40&md5=3ff4d2ffba9a63f124bc89c3fe7716fb
Identification of malicious web pages by inductive learning,10.1007/978-3-642-05250-7_47,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549116715&doi=10.1007%2F978-3-642-05250-7_47&partnerID=40&md5=7894ae0a291656ce19c116570fba4a0d
Malware detection using machine learning,10.1109/IMCSIT.2009.5352759,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649746210&doi=10.1109%2FIMCSIT.2009.5352759&partnerID=40&md5=479d153b98e8423a831a659bf93c1dd2
Packed PE file detection for malware forensics,10.1109/CSA.2009.5404211,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80655148024&doi=10.1109%2FCSA.2009.5404211&partnerID=40&md5=af2b64f40649d8ce6c2436821d0c40d6
Detecting trojans using data mining techniques,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649845943&partnerID=40&md5=0a9df44f3a005f46877a5d8be9b3c75c
Malware detection via classifying with compression,10.1109/ICISE.2009.726,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952754403&doi=10.1109%2FICISE.2009.726&partnerID=40&md5=13458718e3bddf4e0100b0aa1884ccaa
Measuring similarity of malware behavior,10.1109/LCN.2009.5355037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951289154&doi=10.1109%2FLCN.2009.5355037&partnerID=40&md5=f39a3a8bff44d1e0e175c6e54ca002eb
Malware detection using perceptrons and support vector machines,10.1109/ComputationWorld.2009.85,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951002852&doi=10.1109%2FComputationWorld.2009.85&partnerID=40&md5=b2f750ef9505800c84f6531706ad40ae
Active botnet probing to identify obscure command and control channels,10.1109/ACSAC.2009.30,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950820631&doi=10.1109%2FACSAC.2009.30&partnerID=40&md5=bda91c820a8034aded83781699c07245
"2009 4th International Conference on Malicious and Unwanted Software, MALWARE 2009",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950198744&partnerID=40&md5=06618acaeb3592f0cd54fa9f4599cc73
Classification and detection of metamorphic malware using value set analysis,10.1109/MALWARE.2009.5403019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950157023&doi=10.1109%2FMALWARE.2009.5403019&partnerID=40&md5=750b749f085ac02f467d71c6903c2b0e
Detecting symbian OS malware through static function call analysis,10.1109/MALWARE.2009.5403024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950125602&doi=10.1109%2FMALWARE.2009.5403024&partnerID=40&md5=b80c47df643f19790d5675a100a3bb38
An automated classification system based on the strings of trojan and virus families,10.1109/MALWARE.2009.5403021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950115244&doi=10.1109%2FMALWARE.2009.5403021&partnerID=40&md5=c31d8bb65c1f659c04a7a08baa9bfaba
Neural network approach to locating cryptography in object code,10.1109/ETFA.2009.5347226,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949893861&doi=10.1109%2FETFA.2009.5347226&partnerID=40&md5=5b18245a2f96f6e3bf088aaf51435bae
A proposal of malware distinction method based on scan patterns using spectrum analysis,10.1007/978-3-642-10684-2_63,https://www.scopus.com/inward/record.uri?eid=2-s2.0-76249132428&doi=10.1007%2F978-3-642-10684-2_63&partnerID=40&md5=6f181affc227597facfe484af4a2a4f3
Large-scale malware indexing using function-call graphs,10.1145/1653662.1653736,https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049142314&doi=10.1145%2F1653662.1653736&partnerID=40&md5=76dd2151cd0f0f3fc356a4df30e58c6e
Detecting unknown malicious executables using portable executable headers,10.1109/NCM.2009.385,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549106567&doi=10.1109%2FNCM.2009.385&partnerID=40&md5=086cb2048973f584068376e05de6ec29
